onset	duration	trial_type
18.00606975000119	17.999555957998382	objects
36.00563383300323	18.00016366699856	scenes
54.0058059160001	17.999650999998266	bodies
72.00546437499725	18.000003208006092	scrambled
90.00547354100127	17.999714792000304	faces
126.00522058299975	17.99995866700192	faces
144.00518445800117	18.0003670829974	scrambled
162.00555695799994	17.99967508300324	bodies
180.00523750000139	18.000348249996023	scenes
198.00559108299785	18.000425625003118	objects
