onset	duration	trial_type
18.00445214600768	17.997236929979408	faces
36.001714837999316	18.000476793007692	objects
54.00221060300828	17.99865810998017	scrambled
72.00087839199114	18.00235261101625	scenes
90.00325189498835	18.00576725101564	bodies
126.0073412960046	17.998563031986123	bodies
144.00591658399208	17.997742836014368	scenes
162.00367169699166	17.99781985199661	scrambled
180.00150685801054	18.001035105000483	objects
198.0025574110041	18.000678042997606	faces
