onset	duration	trial_type
18.00359258300159	17.998948833992472	scrambled
36.00254670801223	18.000346666987753	bodies
54.002900416991906	17.999877666006796	objects
72.0027855829976	17.999874500004807	faces
90.00266562501201	17.999844291975023	scenes
126.00250425000559	18.000040041981265	scenes
144.0025506670063	18.000784749980085	faces
162.00334087500232	18.000080708006863	objects
180.00342816699413	17.999262291006744	bodies
198.00269612501143	17.999900041992078	scrambled
