onset	duration	trial_type
18.013940929988166	17.99579844699474	bodies
36.009757634979906	17.998372134024976	faces
54.00813840900082	17.997766350978054	scenes
72.00591894899844	17.998367611988215	objects
90.00431801998639	17.99629293201724	scrambled
126.0027855859953	17.998994314984884	scrambled
144.00178977899486	18.00921635798295	objects
162.0110256570042	17.99951455197879	scenes
180.01055580298998	17.996962494013133	faces
198.00753493999946	17.997516692994395	bodies
