onset	duration	trial_type
18.00229937498807	17.99773995799478	faces
36.000049082998885	18.013885291991755	objects
54.01394158299081	17.999993625009665	scrambled
72.01394091697875	17.99965362501098	scenes
90.01360095798736	17.99993925000308	bodies
126.01372483299929	17.99980045898701	bodies
144.01353116700193	18.000443540979177	scenes
162.01398208297906	17.99965166702168	scrambled
180.01363933298853	17.999968749994878	objects
198.0136137919908	18.000069291010732	faces
