onset	duration	trial_type
18.007321582997974	17.999615458000335	objects
36.00695245799943	18.000276667000435	scenes
54.007237499998155	17.99963658300112	bodies
72.00688249999803	17.999814416001755	scrambled
90.00670245799847	18.000240125002165	faces
126.00688516599985	17.999605500001053	faces
144.00649654099834	17.999977000003128	scrambled
162.0064790409997	18.000050292001106	bodies
180.0065349159995	18.000305375000607	scenes
198.0068465000004	17.99986266599808	objects
