onset	duration	trial_type
18.000271747005172	18.00018903601449	scrambled
36.00047028102563	18.009476657985942	bodies
54.00997476599878	17.998245011025574	objects
72.0082369170268	17.997303643991472	faces
90.00557003400172	17.999058139015688	scenes
126.0018442600267	18.000374550989363	scenes
144.00223665201338	17.999832814995898	faces
162.00208364700666	18.010857837012736	objects
180.01295947501785	17.996778144995915	bodies
198.0097484680009	17.99808128402219	scrambled
