onset	duration	trial_type
18.00119279298815	17.999332601000788	scenes
36.00055104200146	18.000815829989733	scrambled
54.001385069976095	18.00961163401371	faces
72.01101308397483	17.998854968027445	bodies
90.0098893189861	17.996645253006136	objects
126.00625042698812	17.996766330994433	objects
144.0030285549874	17.997146581008565	bodies
162.00020150397904	18.002670139016118	faces
180.00289039799827	17.999527617997956	scrambled
198.00243303299067	17.99805648101028	scenes
