onset	duration	trial_type
18.00090829200053	17.99998691699875	scenes
36.00090429199918	17.999568083003396	scrambled
54.000478041998576	17.99974858299538	faces
72.00023229200451	17.9999795420008	bodies
90.00021820899565	17.99991366600443	objects
126.00006212499284	18.00037308401079	objects
144.00044162500126	17.999844167003175	bodies
162.0002918340033	17.99985100000049	faces
180.00014912500046	18.000019792001694	scrambled
198.00017499999376	18.000105375002022	scenes
