onset	duration	trial_type
18.010645012021996	17.99795209398144	scenes
36.00861523102503	17.997867888974724	scrambled
54.006497577007394	17.99775589001365	faces
72.00428413500777	18.000572908000322	bodies
90.0048796510091	17.99843194600544	objects
126.00331927201478	18.009604947001208	objects
144.01293679702212	17.99722746197949	bodies
162.01018135802587	17.998492597980658	faces
180.0086922000046	17.997259038005723	scrambled
198.00597138001467	17.998996148991864	scenes
